Numéro;Client;Date;Total HT;Total TTC;Acompte TTC;TTC origine;Mt acompte;MT Réglé;MT Perte;Reste dû;Comptabilisée;Acompte HT;TVA / Acompte
F 20200714;PETRAS01 - PETRAS SAS;31/07/2020;950;1140;0;;0;0;0;1140;Non;0;0
F 20200715;LAA01 - LES AUTOMATISMES APPLIQUES;31/07/2020;10500;12600;0;;0;0;0;12600;Non;0;0
F 20200716;PHAR01 - PHARMABEST;31/07/2020;4200;5040;0;;0;5040;0;0;Non;0;0
F 20200717;PHAR01 - PHARMABEST;31/07/2020;4750;5700;0;;0;5700;0;0;Non;0;0
F 20200718;PHAR01 - PHARMABEST;31/07/2020;1050;1260;0;;0;0;0;1260;Non;0;0
F 20200719;PHAR01 - PHARMABEST;31/07/2020;700;840;0;;0;840;0;0;Non;0;0
A 20200720;PHAR01 - PHARMABEST;31/07/2020;-1050;-1260;0;;0;0;0;-1260;Non;0;0
F 20200801;PHAR01 - PHARMABEST;31/08/2020;400;480;0;;0;480;0;0;Non;0;0
F 20200802;1AIR01 - UN AIR D'ICI;31/08/2020;300;360;0;;0;0;0;360;Non;0;0
F 20200803;QUAD01 - QUADRIMEX;31/08/2020;250;300;0;;0;0;0;300;Non;0;0
F 20200804;ARTI01 - ART INFORMATIQUE;31/08/2020;280;336;0;;0;0;0;336;Non;0;0
F 20200805;IN4001 - INQUARTO Consulting;31/08/2020;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20200806;PETRAS01 - PETRAS SAS;31/08/2020;500;600;0;;0;0;0;600;Non;0;0
F 20200807;PROV01 - PROVENCALE SA;31/08/2020;400;480;0;;0;0;0;480;Non;0;0
F 20200808;GEN01 - EURL GENLOG;31/08/2020;100;120;0;;0;0;0;120;Non;0;0
F 20200809;SEXT01 - SEXTANT CONSULTING;31/08/2020;400;480;0;;0;0;0;480;Non;0;0
F 20200901;QUAD01 - QUADRIMEX;30/09/2020;250;300;0;;0;0;0;300;Non;0;0
F 20200902;PHAR01 - PHARMABEST;30/09/2020;400;480;0;;0;480;0;0;Non;0;0
F 20200903;ARTI01 - ART INFORMATIQUE;30/09/2020;160;192;0;;0;0;0;192;Non;0;0
F 20200904;IN4001 - INQUARTO Consulting;30/09/2020;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20200905;PETRAS01 - PETRAS SAS;30/09/2020;500;600;0;;0;0;0;600;Non;0;0
F 20200906;1AIR01 - UN AIR D'ICI;30/09/2020;300;360;0;;0;0;0;360;Non;0;0
F 20200907;PROV01 - PROVENCALE SA;30/09/2020;400;480;0;;0;0;0;480;Non;0;0
F 20200908;GEN01 - EURL GENLOG;30/09/2020;100;120;0;;0;0;0;120;Non;0;0
F 20200909;SEXT01 - SEXTANT CONSULTING;30/09/2020;400;480;0;;0;0;0;480;Non;0;0
F 20201009;ARTI01 - ART INFORMATIQUE;15/10/2020;90;108;0;;0;0;0;108;Non;0;0
F 20201001;IN4001 - INQUARTO Consulting;30/10/2020;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20201002;PETRAS01 - PETRAS SAS;30/10/2020;500;600;0;;0;0;0;600;Non;0;0
F 20201003;PHAR01 - PHARMABEST;31/10/2020;400;480;0;;0;480;0;0;Non;0;0
F 20201004;1AIR01 - UN AIR D'ICI;31/10/2020;300;360;0;;0;0;0;360;Non;0;0
F 20201005;PROV01 - PROVENCALE SA;31/10/2020;400;480;0;;0;0;0;480;Non;0;0
F 20201006;QUAD01 - QUADRIMEX;31/10/2020;250;300;0;;0;0;0;300;Non;0;0
F 20201007;GEN01 - EURL GENLOG;31/10/2020;100;120;0;;0;0;0;120;Non;0;0
F 20201008;SEXT01 - SEXTANT CONSULTING;31/10/2020;400;480;0;;0;0;0;480;Non;0;0
F 20201101;PETRAS01 - PETRAS SAS;30/11/2020;500;600;0;;0;0;0;600;Non;0;0
F 20201102;IN4001 - INQUARTO Consulting;30/11/2020;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20201103;PHAR01 - PHARMABEST;30/11/2020;400;480;0;;0;480;0;0;Non;0;0
F 20201104;PROV01 - PROVENCALE SA;30/11/2020;400;480;0;;0;0;0;480;Non;0;0
F 20201105;SEXT01 - SEXTANT CONSULTING;30/11/2020;400;480;0;;0;0;0;480;Non;0;0
F 20201106;1AIR01 - UN AIR D'ICI;30/11/2020;300;360;0;;0;0;0;360;Non;0;0
F 20201107;QUAD01 - QUADRIMEX;30/11/2020;250;300;0;;0;0;0;300;Non;0;0
F 20201108;GEN01 - EURL GENLOG;30/11/2020;100;120;0;;0;0;0;120;Non;0;0
F 20201109;ARTI01 - ART INFORMATIQUE;30/11/2020;640;768;0;;0;0;0;768;Non;0;0
F 20201201;PETRAS01 - PETRAS SAS;31/12/2020;500;600;0;;0;0;0;600;Non;0;0
F 20201202;PHAR01 - PHARMABEST;31/12/2020;400;480;0;;0;480;0;0;Non;0;0
F 20201203;1AIR01 - UN AIR D'ICI;31/12/2020;300;360;0;;0;0;0;360;Non;0;0
F 20201204;PROV01 - PROVENCALE SA;31/12/2020;400;480;0;;0;0;0;480;Non;0;0
F 20201205;QUAD01 - QUADRIMEX;31/12/2020;250;300;0;;0;0;0;300;Non;0;0
F 20201206;GEN01 - EURL GENLOG;31/12/2020;100;120;0;;0;0;0;120;Non;0;0
F 20201207;SEXT01 - SEXTANT CONSULTING;31/12/2020;400;480;0;;0;0;0;480;Non;0;0
F 20201208;IN4001 - INQUARTO Consulting;31/12/2020;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210102;1AIR01 - UN AIR D'ICI;01/01/2021;3600;4320;0;;0;0;0;4320;Non;0;0
F 20210101;LAA01 - LES AUTOMATISMES APPLIQUES;02/01/2021;5600;6720;0;;0;0;0;6720;Non;0;0
F 20210103;PHAR01 - PHARMABEST;31/01/2021;400;480;0;;0;480;0;0;Non;0;0
F 20210104;QUAD01 - QUADRIMEX;31/01/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210105;PETRAS01 - PETRAS SAS;31/01/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210106;IN4001 - INQUARTO Consulting;31/01/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210107;PROV01 - PROVENCALE SA;31/01/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210108;GEN01 - EURL GENLOG;31/01/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210109;SEXT01 - SEXTANT CONSULTING;31/01/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210110;SEXT01 - SEXTANT CONSULTING;31/01/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210111;SEXT01 - SEXTANT CONSULTING;31/01/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210201;QUAD01 - QUADRIMEX;09/02/2021;200;240;0;;0;0;0;240;Non;0;0
F 20210202;ANO01 - ANONE;20/02/2021;900;1080;0;;0;0;0;1080;Non;0;0
F 20210203;PHAR01 - PHARMABEST;28/02/2021;2800;3360;0;;0;3360;0;0;Non;0;0
F 20210204;PHAR01 - PHARMABEST;28/02/2021;1750;2100;0;;0;2100;0;0;Non;0;0
F 20210205;PHAR01 - PHARMABEST;28/02/2021;700;840;0;;0;840;0;0;Non;0;0
F 20210206;PHAR01 - PHARMABEST;28/02/2021;400;480;0;;0;480;0;0;Non;0;0
F 20210207;QUAD01 - QUADRIMEX;28/02/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210208;PETRAS01 - PETRAS SAS;28/02/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210209;PROV01 - PROVENCALE SA;28/02/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210210;SEXT01 - SEXTANT CONSULTING;28/02/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210211;GEN01 - EURL GENLOG;28/02/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210212;IN4001 - INQUARTO Consulting;28/02/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210301;PHAR01 - PHARMABEST;17/03/2021;2400;2880;0;;0;2880;0;0;Non;0;0
F 20210302;PHAR01 - PHARMABEST;29/03/2021;3000;3600;0;;0;3600;0;0;Non;0;0
F 20210303;PETRAS01 - PETRAS SAS;31/03/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210304;PETRAS01 - PETRAS SAS;31/03/2021;600;720;0;;0;0;0;720;Non;0;0
F 20210305;PHAR01 - PHARMABEST;31/03/2021;400;480;0;;0;480;0;0;Non;0;0
F 20210306;PROV01 - PROVENCALE SA;31/03/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210307;SEXT01 - SEXTANT CONSULTING;31/03/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210308;QUAD01 - QUADRIMEX;31/03/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210309;GEN01 - EURL GENLOG;31/03/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210310;IN4001 - INQUARTO Consulting;31/03/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210311;1AIR01 - UN AIR D'ICI;31/03/2021;300;360;0;;0;0;0;360;Non;0;0
F 20210312;AIX01 - AIXAGON;31/03/2021;375;450;0;;0;0;0;450;Non;0;0
F 20210401;PHAR01 - PHARMABEST;06/04/2021;3000;3600;0;;0;3600;0;0;Non;0;0
F 20210402;PHAR01 - PHARMABEST;06/04/2021;1250;1500;0;;0;1500;0;0;Non;0;0
F 20210403;LAAM01 - LAA Maroc;11/04/2021;2500;3000;0;;0;0;0;3000;Non;0;0
F 20210404;FUC01 - EPICES FUCHS SARL;11/04/2021;2000;2400;0;;0;0;0;2400;Non;0;0
F 20210405;PHAR01 - PHARMABEST;17/04/2021;4700;5640;0;;0;5640;0;0;Non;0;0
F 20210406;SEXT01 - SEXTANT CONSULTING;20/04/2021;6500;7800;0;;0;0;0;7800;Non;0;0
F 20210407;SEXT01 - SEXTANT CONSULTING;30/04/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210408;SEXT01 - SEXTANT CONSULTING;30/04/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210409;PHAR01 - PHARMABEST;30/04/2021;4700;5640;0;;0;0;0;5640;Non;0;0
A 20210410;PHAR01 - PHARMABEST;30/04/2021;-4700;-5640;0;;0;0;0;-5640;Non;0;0
F 20210411;PHAR01 - PHARMABEST;30/04/2021;2000;2400;0;;0;0;0;2400;Non;0;0
F 20210412;1AIR01 - UN AIR D'ICI;30/04/2021;475;570;0;;0;0;0;570;Non;0;0
F 20210413;PETRAS01 - PETRAS SAS;30/04/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210414;PHAR01 - PHARMABEST;30/04/2021;400;480;0;;0;480;0;0;Non;0;0
F 20210415;IN4001 - INQUARTO Consulting;30/04/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210416;PROV01 - PROVENCALE SA;30/04/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210417;QUAD01 - QUADRIMEX;30/04/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210418;GEN01 - EURL GENLOG;30/04/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210419;ARTI01 - ART INFORMATIQUE;30/04/2021;630;756;0;;0;0;0;756;Non;0;0
F 20210420;LAA01 - LES AUTOMATISMES APPLIQUES;30/04/2021;4700;5640;0;;0;0;0;5640;Non;0;0
F 20210501;PHAR01 - PHARMABEST;10/05/2021;2900;3480;0;;0;0;0;3480;Non;0;0
A 20210502;QUAD01 - QUADRIMEX;10/05/2021;-200;-240;0;;0;0;0;-240;Non;0;0
F 20210503;PHAR01 - PHARMABEST;17/05/2021;1600;1920;0;;0;1920;0;0;Non;0;0
F 20210504;PHAR01 - PHARMABEST;24/05/2021;2200;2640;0;;0;2640;0;0;Non;0;0
F 20210505;QUAD01 - QUADRIMEX;31/05/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210506;IN4001 - INQUARTO Consulting;31/05/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210507;PETRAS01 - PETRAS SAS;31/05/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210508;PHAR01 - PHARMABEST;31/05/2021;800;960;0;;0;0;0;960;Non;0;0
F 20210509;PHAR01 - PHARMABEST;31/05/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210510;PROV01 - PROVENCALE SA;31/05/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210511;SEXT01 - SEXTANT CONSULTING;31/05/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210512;GEN01 - EURL GENLOG;31/05/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210601;ANO01 - ANONE;30/06/2021;6240;7488;0;;0;0;0;7488;Non;0;0
F 20210602;ANO01 - ANONE;30/06/2021;600;720;0;;0;0;0;720;Non;0;0
F 20210603;PHAR01 - PHARMABEST;30/06/2021;1500;1800;0;;0;0;0;1800;Non;0;0
F 20210604;IN4001 - INQUARTO Consulting;30/06/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210605;PETRAS01 - PETRAS SAS;30/06/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210606;PHAR01 - PHARMABEST;30/06/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210607;PROV01 - PROVENCALE SA;30/06/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210608;SEXT01 - SEXTANT CONSULTING;30/06/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210609;QUAD01 - QUADRIMEX;30/06/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210610;GEN01 - EURL GENLOG;30/06/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210701;PROV01 - PROVENCALE SA;25/07/2021;2500;3000;0;;0;0;0;3000;Non;0;0
F 20210703;LAA01 - LES AUTOMATISMES APPLIQUES;25/07/2021;1500;1800;0;;0;0;0;1800;Non;0;0
F 20210704;LAA01 - LES AUTOMATISMES APPLIQUES;25/07/2021;1100;1320;0;;0;0;0;1320;Non;0;0
A 20210705;LAAM01 - LAA Maroc;25/07/2021;-2500;-3000;0;;0;0;0;-3000;Non;0;0
F 20210706;LAAM01 - LAA Maroc;25/07/2021;2500;2500;0;;0;0;0;2500;Non;0;0
F 20210714;LAA01 - LES AUTOMATISMES APPLIQUES;29/07/2021;1050;1260;0;;0;0;0;1260;Non;0;0
F 20210715;LAA01 - LES AUTOMATISMES APPLIQUES;29/07/2021;912;1094,4;0;;0;0;0;1094,4;Non;0;0
F 20210702;1AIR01 - UN AIR D'ICI;31/07/2021;1800;2160;0;;0;0;0;2160;Non;0;0
F 20210707;IN4001 - INQUARTO Consulting;31/07/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210708;PETRAS01 - PETRAS SAS;31/07/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210709;PHAR01 - PHARMABEST;31/07/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210710;PROV01 - PROVENCALE SA;31/07/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210711;SEXT01 - SEXTANT CONSULTING;31/07/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210712;QUAD01 - QUADRIMEX;31/07/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210713;GEN01 - EURL GENLOG;31/07/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210716;LAA01 - LES AUTOMATISMES APPLIQUES;31/07/2021;2150;2580;0;;0;0;0;2580;Non;0;0
F 20210717;PHAR01 - PHARMABEST;31/07/2021;950;1140;0;;0;0;0;1140;Non;0;0
F 20210801;LAA01 - LES AUTOMATISMES APPLIQUES;27/08/2021;650;780;0;;0;0;0;780;Non;0;0
F 20210802;QUAD01 - QUADRIMEX;31/08/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210803;PHAR01 - PHARMABEST;31/08/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210804;PHAR01 - PHARMABEST;31/08/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210805;GEN01 - EURL GENLOG;31/08/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210806;IN4001 - INQUARTO Consulting;31/08/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210807;PETRAS01 - PETRAS SAS;31/08/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210808;PROV01 - PROVENCALE SA;31/08/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210901;QUAD01 - QUADRIMEX;30/09/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210902;PHAR01 - PHARMABEST;30/09/2021;400;480;0;;0;0;0;480;Non;0;0
F 20210903;PHAR01 - PHARMABEST;30/09/2021;250;300;0;;0;0;0;300;Non;0;0
F 20210904;GEN01 - EURL GENLOG;30/09/2021;100;120;0;;0;0;0;120;Non;0;0
F 20210905;IN4001 - INQUARTO Consulting;30/09/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20210906;PETRAS01 - PETRAS SAS;30/09/2021;500;600;0;;0;0;0;600;Non;0;0
F 20210907;PETRAS01 - PETRAS SAS;30/09/2021;1530;1836;0;;0;0;0;1836;Non;0;0
F 20210908;PETRAS01 - PETRAS SAS;30/09/2021;1300;1560;0;;0;0;0;1560;Non;0;0
F 20210909;PETRAS01 - PETRAS SAS;30/09/2021;650;780;0;;0;0;0;780;Non;0;0
F 20210910;PROV01 - PROVENCALE SA;30/09/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211001;PHAR01 - PHARMABEST;10/10/2021;6840;8208;0;;0;0;0;8208;Non;0;0
F 20211002;PHAR01 - PHARMABEST;10/10/2021;3378;4053,6;0;;0;0;0;4053,6;Non;0;0
F 20211003;PHAR01 - PHARMABEST;10/10/2021;2000;2400;0;;0;0;0;2400;Non;0;0
F 20211004;LAA01 - LES AUTOMATISMES APPLIQUES;30/10/2021;9150;10980;0;;0;0;0;10980;Non;0;0
F 20211011;LAA01 - LES AUTOMATISMES APPLIQUES;30/10/2021;2912;3494,4;0;;0;0;0;3494,4;Non;0;0
F 20211012;LAA01 - LES AUTOMATISMES APPLIQUES;30/10/2021;650;780;0;;0;0;0;780;Non;0;0
F 20211013;LAA01 - LES AUTOMATISMES APPLIQUES;30/10/2021;1200;1440;0;;0;0;0;1440;Non;0;0
F 20211014;LAA01 - LES AUTOMATISMES APPLIQUES;30/10/2021;1500;1800;0;;0;0;0;1800;Non;0;0
F 20211005;QUAD01 - QUADRIMEX;31/10/2021;250;300;0;;0;0;0;300;Non;0;0
F 20211006;PETRAS01 - PETRAS SAS;31/10/2021;500;600;0;;0;0;0;600;Non;0;0
F 20211007;IN4001 - INQUARTO Consulting;31/10/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20211008;PROV01 - PROVENCALE SA;31/10/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211009;GEN01 - EURL GENLOG;31/10/2021;100;120;0;;0;0;0;120;Non;0;0
F 20211010;PHAR01 - PHARMABEST;31/10/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211015;PHAR01 - PHARMABEST;31/10/2021;600;720;0;;0;0;0;720;Non;0;0
F 20211101;SEXT01 - SEXTANT CONSULTING;11/11/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211102;SEXT01 - SEXTANT CONSULTING;11/11/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211103;SEXT01 - SEXTANT CONSULTING;11/11/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211104;SEXT01 - SEXTANT CONSULTING;11/11/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211105;IN4001 - INQUARTO Consulting;11/11/2021;1800;2160;0;;0;0;0;2160;Non;0;0
F 20211106;SEXT01 - SEXTANT CONSULTING;30/11/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211107;IN4001 - INQUARTO Consulting;30/11/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20211201;QUAD01 - QUADRIMEX;23/12/2021;250;300;0;;0;0;0;300;Non;0;0
F 20211202;TOUZ01 - GARAGE TOUZEAU;28/12/2021;180;216;0;;0;0;0;216;Non;0;0
F 20211203;PHAR01 - PHARMABEST;28/12/2021;1500;1800;0;;0;0;0;1800;Non;0;0
F 20211204;LAA01 - LES AUTOMATISMES APPLIQUES;28/12/2021;1000;1200;0;;0;0;0;1200;Non;0;0
F 20211205;ARTI01 - ART INFORMATIQUE;28/12/2021;225;270;0;;0;0;0;270;Non;0;0
F 20211206;SEXT01 - SEXTANT CONSULTING;28/12/2021;200;240;0;;0;0;0;240;Non;0;0
A 20211207;LAA01 - LES AUTOMATISMES APPLIQUES;28/12/2021;-1000;-1200;0;;0;0;0;-1200;Non;0;0
F 20211208;LAA01 - LES AUTOMATISMES APPLIQUES;28/12/2021;1000;1200;0;;0;0;0;1200;Non;0;0
F 20211209;LAA01 - LES AUTOMATISMES APPLIQUES;28/12/2021;4700;5640;0;;0;0;0;5640;Non;0;0
F 20211212;PETRAS01 - PETRAS SAS;28/12/2021;500;600;0;;0;0;0;600;Non;0;0
F 20211214;PROV01 - PROVENCALE SA;28/12/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211216;PHAR01 - PHARMABEST;28/12/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211218;GEN01 - EURL GENLOG;28/12/2021;100;120;0;;0;0;0;120;Non;0;0
F 20211222;LEF01 - Maître Marie-Josée LEBEBVRE;28/12/2021;1500;1800;0;;0;0;0;1800;Non;0;0
A 20211223;ARTI01 - ART INFORMATIQUE;28/12/2021;-225;-270;0;;0;0;0;-270;Non;0;0
F 20211224;ARTI01 - ART INFORMATIQUE;28/12/2021;1260;1512;0;;0;0;0;1512;Non;0;0
F 20211225;ARTI01 - ART INFORMATIQUE;28/12/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211226;TOUZ01 - GARAGE TOUZEAU;28/12/2021;405;486;0;;0;0;0;486;Non;0;0
F 20211227;EMB13 - EMB13;28/12/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211228;JAM01 - JAMA;29/12/2021;650;780;0;;0;0;0;780;Non;0;0
F 20211229;FGE01 - FG EXPERTS;29/12/2021;550;660;0;;0;0;0;660;Non;0;0
F 20211230;PHAR01 - PHARMABEST;29/12/2021;1000;1200;0;;0;0;0;1200;Non;0;0
F 20211231;PHAR01 - PHARMABEST;29/12/2021;1000;1200;0;;0;0;0;1200;Non;0;0
F 20211232;AIX01 - AIXAGON;29/12/2021;1700;2040;0;;0;0;0;2040;Non;0;0
F 20211233;UPS01 - UP-SALES;29/12/2021;0;0;0;;0;0;0;0;Non;0;0
A 20211234;UPS01 - UP-SALES;29/12/2021;0;0;0;;0;0;0;0;Non;0;0
F 20211235;UPS01 - UP-SALES;29/12/2021;212;254,4;0;;0;0;0;254,4;Non;0;0
F 20211236;LAA01 - LES AUTOMATISMES APPLIQUES;29/12/2021;958;1149,6;0;;0;0;0;1149,6;Non;0;0
F 20211237;LAA01 - LES AUTOMATISMES APPLIQUES;29/12/2021;300;360;0;;0;0;0;360;Non;0;0
F 20211210;IN4001 - INQUARTO Consulting;31/12/2021;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20211211;QUAD01 - QUADRIMEX;31/12/2021;250;300;0;;0;0;0;300;Non;0;0
F 20211213;PETRAS01 - PETRAS SAS;31/12/2021;500;600;0;;0;0;0;600;Non;0;0
F 20211215;PROV01 - PROVENCALE SA;31/12/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211217;PHAR01 - PHARMABEST;31/12/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211219;GEN01 - EURL GENLOG;31/12/2021;100;120;0;;0;0;0;120;Non;0;0
F 20211220;SEXT01 - SEXTANT CONSULTING;31/12/2021;400;480;0;;0;0;0;480;Non;0;0
F 20211221;LEF01 - Maître Marie-Josée LEBEBVRE;31/12/2021;2000;2400;0;;0;0;0;2400;Non;0;0
F 20211238;LAA01 - LES AUTOMATISMES APPLIQUES;31/12/2021;800;960;0;;0;0;0;960;Non;0;0
F 20211239;PHAR01 - PHARMABEST;31/12/2021;1600;1920;0;;0;0;0;1920;Non;0;0
F 20211240;LAA01 - LES AUTOMATISMES APPLIQUES;31/12/2021;1100;1320;0;;0;0;0;1320;Non;0;0
F 20211241;1AIR01 - UN AIR D'ICI;31/12/2021;300;360;0;;0;0;0;360;Non;0;0
F 20211242;1AIR01 - UN AIR D'ICI;31/12/2021;475;570;0;;0;0;0;570;Non;0;0
F 20211243;1AIR01 - UN AIR D'ICI;31/12/2021;1800;2160;0;;0;0;0;2160;Non;0;0
A 20211244;AIX01 - AIXAGON;31/12/2021;-1700;-2040;0;;0;0;0;-2040;Non;0;0
F 20211245;AIX01 - AIXAGON;31/12/2021;1700;2040;0;;0;0;0;2040;Non;0;0
A 20220101;LAA01 - LES AUTOMATISMES APPLIQUES;05/01/2022;-1000;-1200;0;;0;0;0;-1200;Non;0;0
F 20220102;1AIR01 - UN AIR D'ICI;05/01/2022;3600;4320;0;;0;0;0;4320;Non;0;0
A 20220103;1AIR01 - UN AIR D'ICI;05/01/2022;-300;-360;0;;0;0;0;-360;Non;0;0
A 20220104;1AIR01 - UN AIR D'ICI;05/01/2022;-475;-570;0;;0;0;0;-570;Non;0;0
A 20220105;1AIR01 - UN AIR D'ICI;05/01/2022;-1800;-2160;0;;0;0;0;-2160;Non;0;0
A 20220106;1AIR01 - UN AIR D'ICI;05/01/2022;-3600;-4320;0;;0;0;0;-4320;Non;0;0
F 20220107;1AIR01 - UN AIR D'ICI;05/01/2022;3600;4320;0;;0;0;0;4320;Non;0;0
F 20220108;QUAD01 - QUADRIMEX;31/01/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220109;IN4001 - INQUARTO Consulting;31/01/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20220110;PROV01 - PROVENCALE SA;31/01/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220111;PHAR01 - PHARMABEST;31/01/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220112;GEN01 - EURL GENLOG;31/01/2022;100;120;0;;0;0;0;120;Non;0;0
F 20220113;SEXT01 - SEXTANT CONSULTING;31/01/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220201;SHA01 - SHANNON Leisure Development;31/01/2022;2500;2500;0;;0;0;0;2500;Non;0;0
F 20220202;ANO01 - ANONE;31/01/2022;1200;1440;0;;0;0;0;1440;Non;0;0
F 20220114;PETRAS01 - PETRAS SAS;31/01/2022;6;7,2;0;;0;0;0;7,2;Non;0;0
F 20220115;LAA01 - LES AUTOMATISMES APPLIQUES;31/01/2022;800;960;0;;0;0;0;960;Non;0;0
F 20220116;LAA01 - LES AUTOMATISMES APPLIQUES;31/01/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220117;PHAR01 - PHARMABEST;31/01/2022;1700;2040;0;;0;0;0;2040;Non;0;0
F 20220118;1AIR01 - UN AIR D'ICI;31/01/2022;200;240;0;;0;0;0;240;Non;0;0
F 20220119;PETRAS01 - PETRAS SAS;31/01/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220203;SEXT01 - SEXTANT CONSULTING;10/02/2022;5000;6000;0;;0;0;0;6000;Non;0;0
A 20220204;PETRAS01 - PETRAS SAS;18/02/2022;-6;-7,2;0;;0;0;0;-7,2;Non;0;0
F 20220301;PETRAS01 - PETRAS SAS;31/03/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220302;PETRAS01 - PETRAS SAS;31/03/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220303;IN4001 - INQUARTO Consulting;31/03/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20220304;IN4001 - INQUARTO Consulting;31/03/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
